"industry";"gk1";"softvar";"rule";"name"
"561";"5";"S254";"if (S254 == 0) Echt.Productie_SFO <= 1.06 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 8.83";"S254_2"
"561";"6";"S255";"if (S255 == 0) Echt.Lonen >= 0.69 * Echt.Arbeidskosten + -34.22";"S255_1"
"561";"6";"S255";"if (S255 == 0) Echt.Lonen <= 0.9 * Echt.Arbeidskosten + 39.28";"S255_2"
"561";"6";"S256";"if (S256 == 0) Echt.Netto_Omzet_minus_accijnzen >= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -4.97";"S256_1"
"561";"6";"S256";"if (S256 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 5.61";"S256_2"
"561";"6";"S257";"if (S257 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.96 * Echt.Productie_SFO + -4.48";"S257_1"
"561";"6";"S257";"if (S257 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1 * Echt.Productie_SFO + 185.08";"S257_2"
"561";"6";"S258";"if (S258 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 1 * Echt.Netto_Omzet_minus_accijnzen + -5.52";"S258_1"
"561";"6";"S258";"if (S258 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1 * Echt.Netto_Omzet_minus_accijnzen + 4.89";"S258_2"
"561";"6";"S259";"if (S259 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.96 * Echt.Productie_SFO + -4.92";"S259_1"
"561";"6";"S259";"if (S259 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1 * Echt.Productie_SFO + 184.98";"S259_2"
"561";"6";"S260";"if (S260 == 0) Echt.Omzet_Handel_en_Overig >= 0.86 * Echt.Netto_Omzet_minus_accijnzen + -176.28";"S260_1"
"561";"6";"S260";"if (S260 == 0) Echt.Omzet_Handel_en_Overig <= 1 * Echt.Netto_Omzet_minus_accijnzen + 615.24";"S260_2"
"561";"6";"S261";"if (S261 == 0) Echt.Omzet_Handel_en_Overig >= 0.86 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -175.94";"S261_1"
"561";"6";"S261";"if (S261 == 0) Echt.Omzet_Handel_en_Overig <= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 615.45";"S261_2"
"561";"6";"S262";"if (S262 == 0) Echt.Omzet_Handel_en_Overig >= 0.85 * Echt.Productie_SFO + -128.63";"S262_1"
"561";"6";"S262";"if (S262 == 0) Echt.Omzet_Handel_en_Overig <= 0.99 * Echt.Productie_SFO + 655.03";"S262_2"
"561";"6";"S263";"if (S263 == 0) Echt.Productie_SFO >= 1 * Echt.Netto_Omzet_minus_accijnzen + -197.76";"S263_1"
"561";"6";"S263";"if (S263 == 0) Echt.Productie_SFO <= 1.04 * Echt.Netto_Omzet_minus_accijnzen + 24.82";"S263_2"
"561";"6";"S264";"if (S264 == 0) Echt.Productie_SFO >= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -197.57";"S264_1"
"561";"6";"S264";"if (S264 == 0) Echt.Productie_SFO <= 1.04 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 25.29";"S264_2"
"561";"7";"S265";"if (S265 == 0) Echt.Lonen >= 0.73 * Echt.Arbeidskosten + -110.42";"S265_1"
"561";"7";"S265";"if (S265 == 0) Echt.Lonen <= 0.83 * Echt.Arbeidskosten + 202.97";"S265_2"
"561";"7";"S266";"if (S266 == 0) Echt.Netto_Omzet_minus_accijnzen >= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -5.68";"S266_1"
"561";"7";"S266";"if (S266 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 7.27";"S266_2"
"561";"7";"S267";"if (S267 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.95 * Echt.Productie_SFO + 145.95";"S267_1"
"561";"7";"S267";"if (S267 == 0) Echt.Netto_Omzet_minus_accijnzen <= 0.97 * Echt.Productie_SFO + 379.57";"S267_2"
"561";"7";"S268";"if (S268 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 1 * Echt.Netto_Omzet_minus_accijnzen + -7.15";"S268_1"
"561";"7";"S268";"if (S268 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1 * Echt.Netto_Omzet_minus_accijnzen + 5.58";"S268_2"
"561";"7";"S269";"if (S269 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.95 * Echt.Productie_SFO + 144.94";"S269_1"
"561";"7";"S269";"if (S269 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 0.97 * Echt.Productie_SFO + 378.99";"S269_2"
"561";"7";"S270";"if (S270 == 0) Echt.Omzet_Handel_en_Overig >= 0.84 * Echt.Netto_Omzet_minus_accijnzen + 56.83";"S270_1"
"561";"7";"S270";"if (S270 == 0) Echt.Omzet_Handel_en_Overig <= 0.95 * Echt.Netto_Omzet_minus_accijnzen + 1024.64";"S270_2"
"561";"7";"S271";"if (S271 == 0) Echt.Omzet_Handel_en_Overig >= 0.84 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 57.65";"S271_1"
"561";"7";"S271";"if (S271 == 0) Echt.Omzet_Handel_en_Overig <= 0.95 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 1025.32";"S271_2"
"561";"7";"S272";"if (S272 == 0) Echt.Omzet_Handel_en_Overig >= 0.81 * Echt.Productie_SFO + 278.4";"S272_1"
"561";"7";"S272";"if (S272 == 0) Echt.Omzet_Handel_en_Overig <= 0.92 * Echt.Productie_SFO + 1244.27";"S272_2"
"561";"7";"S273";"if (S273 == 0) Echt.Productie_SFO >= 1.02 * Echt.Netto_Omzet_minus_accijnzen + -350.72";"S273_1"
"561";"7";"S273";"if (S273 == 0) Echt.Productie_SFO <= 1.05 * Echt.Netto_Omzet_minus_accijnzen + -78.56";"S273_2"
"561";"7";"S274";"if (S274 == 0) Echt.Productie_SFO >= 1.02 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -350.1";"S274_1"
"561";"7";"S274";"if (S274 == 0) Echt.Productie_SFO <= 1.05 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -77.59";"S274_2"
"107";"1";"S275";"if (S275 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S275_1"
"107";"1";"S275";"if (S275 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S275_2"
"107";"1";"S276";"if (S276 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S276_1"
"107";"1";"S276";"if (S276 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S276_2"
"107";"2";"S277";"if (S277 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S277_1"
"107";"2";"S277";"if (S277 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S277_2"
"107";"2";"S278";"if (S278 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S278_1"
"107";"2";"S278";"if (S278 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S278_2"
"107";"3";"S279";"if (S279 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S279_1"
"107";"3";"S279";"if (S279 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S279_2"
"107";"3";"S280";"if (S280 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S280_1"
"107";"3";"S280";"if (S280 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S280_2"
"107";"4";"S281";"if (S281 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S281_1"
"107";"4";"S281";"if (S281 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S281_2"
"107";"4";"S282";"if (S282 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S282_1"
"107";"4";"S282";"if (S282 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S282_2"
"107";"5";"S283";"if (S283 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S283_1"
"107";"5";"S283";"if (S283 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S283_2"
"107";"5";"S284";"if (S284 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S284_1"
"107";"5";"S284";"if (S284 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S284_2"
"107";"6";"S285";"if (S285 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S285_1"
"107";"6";"S285";"if (S285 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S285_2"
"107";"6";"S286";"if (S286 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S286_1"
"107";"6";"S286";"if (S286 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S286_2"
"107";"7";"S287";"if (S287 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S287_1"
"107";"7";"S287";"if (S287 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S287_2"
"107";"7";"S288";"if (S288 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S288_1"
"107";"7";"S288";"if (S288 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S288_2"
"412";"1";"S289";"if (S289 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S289_1"
"412";"1";"S289";"if (S289 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S289_2"
"412";"1";"S290";"if (S290 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S290_1"
"412";"1";"S290";"if (S290 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S290_2"
"412";"1";"S291";"if (S291 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.88 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -5.98";"S291_1"
"412";"1";"S291";"if (S291 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.17 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 5.94";"S291_2"
"412";"1";"S292";"if (S292 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.87 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -4.63";"S292_1"
"412";"1";"S292";"if (S292 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.09 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 4.69";"S292_2"
"412";"2";"S293";"if (S293 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S293_1"
"412";"2";"S293";"if (S293 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S293_2"
"412";"2";"S294";"if (S294 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S294_1"
"412";"2";"S294";"if (S294 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S294_2"
"412";"2";"S295";"if (S295 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.75 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -6.21";"S295_1"
"412";"2";"S295";"if (S295 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.31 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 6.17";"S295_2"
"412";"2";"S296";"if (S296 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.76 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -4.81";"S296_1"
"412";"2";"S296";"if (S296 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.19 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 4.87";"S296_2"
"412";"3";"S297";"if (S297 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S297_1"
"412";"3";"S297";"if (S297 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S297_2"
"412";"3";"S298";"if (S298 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S298_1"
"412";"3";"S298";"if (S298 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S298_2"
"412";"3";"S299";"if (S299 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.63 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -6.46";"S299_1"
"412";"3";"S299";"if (S299 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.43 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 6.42";"S299_2"
"412";"3";"S300";"if (S300 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.66 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -5";"S300_1"
"412";"3";"S300";"if (S300 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.29 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 5.06";"S300_2"
"412";"4";"S301";"if (S301 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S301_1"
"412";"4";"S301";"if (S301 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S301_2"
"412";"4";"S302";"if (S302 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S302_1"
"412";"4";"S302";"if (S302 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S302_2"
"412";"4";"S303";"if (S303 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.81 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -7.51";"S303_1"
"412";"4";"S303";"if (S303 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.24 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 7.5";"S303_2"
"412";"4";"S304";"if (S304 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.81 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -5.84";"S304_1"
"412";"4";"S304";"if (S304 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.14 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 5.89";"S304_2"
"412";"5";"S305";"if (S305 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S305_1"
"412";"5";"S305";"if (S305 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S305_2"
"412";"5";"S306";"if (S306 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S306_1"
"412";"5";"S306";"if (S306 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S306_2"
"412";"5";"S307";"if (S307 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.9 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -9.64";"S307_1"
"412";"5";"S307";"if (S307 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.12 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 9.93";"S307_2"
"412";"5";"S308";"if (S308 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.9 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -7.66";"S308_1"
"412";"5";"S308";"if (S308 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.07 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 7.58";"S308_2"
"412";"6";"S309";"if (S309 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S309_1"
"412";"6";"S309";"if (S309 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S309_2"
"412";"6";"S310";"if (S310 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S310_1"
"412";"6";"S310";"if (S310 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S310_2"
"412";"6";"S311";"if (S311 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.88 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -9.63";"S311_1"
"412";"6";"S311";"if (S311 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.17 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 9.68";"S311_2"
"412";"6";"S312";"if (S312 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.87 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -7.58";"S312_1"
"412";"6";"S312";"if (S312 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.08 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 7.6";"S312_2"
"412";"7";"S313";"if (S313 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S313_1"
"412";"7";"S313";"if (S313 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S313_2"
"412";"7";"S314";"if (S314 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S314_1"
"412";"7";"S314";"if (S314 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S314_2"
"412";"7";"S315";"if (S315 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO >= 0.89 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + -9.7";"S315_1"
"412";"7";"S315";"if (S315 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO <= 1.16 * Echt.Investeringen_materiele_vaste_activa_INIVA_WIA + 9.75";"S315_2"
"412";"7";"S316";"if (S316 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA >= 0.87 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + -7.57";"S316_1"
"412";"7";"S316";"if (S316 == 0) Echt.Investeringen_materiele_vaste_activa_INIVA_WIA <= 1.08 * Echt.Investeringen_materiele_vaste_activa_INIVA_SFGO + 7.6";"S316_2"
"620";"1";"S317";"if (S317 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S317_1"
"620";"1";"S317";"if (S317 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S317_2"
"620";"1";"S318";"if (S318 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S318_1"
"620";"1";"S318";"if (S318 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S318_2"
"620";"2";"S319";"if (S319 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S319_1"
"620";"2";"S319";"if (S319 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S319_2"
"620";"2";"S320";"if (S320 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S320_1"
"620";"2";"S320";"if (S320 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S320_2"
"620";"3";"S321";"if (S321 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S321_1"
"620";"3";"S321";"if (S321 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S321_2"
"620";"3";"S322";"if (S322 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S322_1"
"620";"3";"S322";"if (S322 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S322_2"
"620";"4";"S323";"if (S323 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S323_1"
"620";"4";"S323";"if (S323 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S323_2"
"620";"4";"S324";"if (S324 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S324_1"
"620";"4";"S324";"if (S324 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S324_2"
"620";"5";"S325";"if (S325 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S325_1"
"620";"5";"S325";"if (S325 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S325_2"
"620";"5";"S326";"if (S326 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S326_1"
"620";"5";"S326";"if (S326 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S326_2"
"620";"6";"S327";"if (S327 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S327_1"
"620";"6";"S327";"if (S327 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO <= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA + 0";"S327_2"
"620";"6";"S328";"if (S328 == 0) Echt.Investeringen_immateriele_vaste_activa_INIVA_WIA >= 1 * Echt.Investeringen_immateriele_vaste_activa_INIVA_SFGO + 0";"S328_1"
